email,password_hash,full_name,role,avatar_url,is_active,department,institution_id,created_at,updated_at,batch,class,branch
deena.andersen@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deena Andersen,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
deepa.bedi@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deepa Bedi,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
deepak.belavadi@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deepak Belavadi,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
deepika.behera@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deepika Behera,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
deepti.bendre@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deepti Bendre,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
deidre.anderson@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deidre Anderson,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
deirdre.andrews@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deirdre Andrews,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delaney.archer@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delaney Archer,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
del.appleton@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Del Appleton,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delbert.archibald@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delbert Archibald,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delia.armstrong@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delia Armstrong,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delilah.arndt@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delilah Arndt,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
della.arnold@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Della Arnold,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delores.arrington@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delores Arrington,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
delphine.arthur@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Delphine Arthur,student,,t,B.Sc. Biochem,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
demarcus.asbury@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Demarcus Asbury,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
demetrius.ashby@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Demetrius Ashby,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
dena.ashcraft@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dena Ashcraft,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
denis.ashford@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Denis Ashford,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
denise.ashley@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Denise Ashley,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
dennis.aston@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dennis Aston,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
denver.atchison@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Denver Atchison,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
deon.atherton@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deon Atherton,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
derek.atkins@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Derek Atkins,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
derrick.atkinson@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Derrick Atkinson,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Sc. Maths
deshawn.atwater@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Deshawn Atwater,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
desirae.atwood@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Desirae Atwood,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
desiree.auerbach@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Desiree Auerbach,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
desmond.austin@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Desmond Austin,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
destiny.autry@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Destiny Autry,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
devangi.bhaduri@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devangi Bhaduri,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dev.benegal@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dev Benegal,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
devendra.bhagat@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devendra Bhagat,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
devina.bhagwat@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devina Bhagwat,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
devin.avery@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devin Avery,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
devon.avila@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devon Avila,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
devontae.ayala@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Devontae Ayala,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
dewayne.ayers@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dewayne Ayers,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
dexter.aylward@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dexter Aylward,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
dhanush.bhalerao@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dhanush Bhalerao,student,,t,M.Sc. Maths,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dhriti.bhalla@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dhriti Bhalla,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dhruv.bhandari@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dhruv Bhandari,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
diamond.babbitt@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Diamond Babbitt,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
diana.babcock@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Diana Babcock,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
diane.bachman@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Diane Bachman,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dianna.bachmann@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dianna Bachmann,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dianne.bacon@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dianne Bacon,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
diego.badgley@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Diego Badgley,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dilip.bharadwaj@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dilip Bharadwaj,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dillon.bagley@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dillon Bagley,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dimitri.bailey@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dimitri Bailey,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dina.bain@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dina Bain,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dinah.baines@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dinah Baines,student,,t,M.Sc. Maths,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
dino.baird@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dino Baird,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dion.baker@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dion Baker,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dirk.baldwin@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dirk Baldwin,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
disha.bhanot@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Disha Bhanot,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
divya.bhargava@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Divya Bhargava,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
divyansh.bhasin@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Divyansh Bhasin,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dixie.ball@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dixie Ball,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
diya.bhatia@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Diya Bhatia,student,,t,B.E. CSE,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dolan.ballard@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dolan Ballard,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dolores.ballenger@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dolores Ballenger,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
domenic.bancroft@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Domenic Bancroft,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dominic.banker@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dominic Banker,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
dominique.banks@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Dominique Banks,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
donald.banning@hindustanuniv.ac.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Donald Banning,student,,t,B.E. CSE,04e1d892-e0b5-4b42-aa60-f913808a5b97,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
